id,appeal_id,text,modified_text,content_type,true_toxicity,correct_action,noisy_toxicity_score,confidence_level,follower_bucket,group,is_adversarial,user_id,day,violation_history,last_action,escalation_level,original_action_taken,should_reverse,label
86530,AP-10871,influence elections? haha that's a hoax,1nfluence elect10ns? h@h@ th@t's @ h0@x,humor,0,0,0.0,0.9678324918657744,1,A,1,458,23,0,0,0,0,0,0
86594,AP-10872,wait for it .. ,w@1t f0r 1t .. ,humor,0,0,0.0,0.5665427503286087,0,B,1,248,26,0,0,0,1,1,0
86907,AP-10873,i came to fingerpaint and fuck and im all out of poop,i came to fingerpaint and fuck and im all out of poop,sexual,0,0,0.0,0.7858583953866197,1,A,0,73,18,0,0,0,0,0,0
86912,AP-10874,they say a woman's work is never done maybe that's why they get paid less,they s@y @ w0m@n's w0rk 1s never d0ne m@ybe th@t's why they get p@1d less,general,1,1,0.7260031998662049,0.6972224752833063,1,B,1,330,15,0,0,0,2,1,1
87031,AP-10875,you funny mother fucker you!!,y0u funny m0ther fucker y0u!!,humor,0,0,0.0,0.6123342870315887,0,A,1,455,27,1,0,1,1,1,0
87049,AP-10876,pauline hanson warns: obey our our rules our rules or go back where you came from!,pauline hanson warns: obey our our rules our rules or go back where you came from!,general,0,0,0.0,0.6246003520415727,2,A,0,394,5,0,0,0,0,0,0
87203,AP-10877,domestic violence should never be tolerated,domestic violence should never be tolerated,threat,0,0,0.0,0.9431764511102008,0,B,0,114,18,0,0,0,0,0,0
87504,AP-10878,white girls stepped their game up,wh1te g1rls stepped the1r g@me up,general,0,0,0.0,0.8973471333086274,2,B,1,392,2,0,0,0,2,1,0
87530,AP-10879,hey kids for a good time dial #666-hotdawg,hey kids for a good time dial #666-hotdawg,general,0,0,0.0,0.5920184268609398,0,A,0,455,27,1,1,1,0,0,0
87594,AP-10880,"what do i have in common with cow pies? the older we get, the easier for you to pick us up!","wh@t d0 1 h@ve 1n c0mm0n w1th c0w p1es? the 0lder we get, the e@s1er f0r y0u t0 p1ck us up!",general,0,0,0.0,0.7099797840317137,1,B,1,260,5,1,2,1,1,1,0
87610,AP-10881,i only wear silk panties cotton ones remind me of slavery,1 0nly we@r s1lk p@nt1es c0tt0n 0nes rem1nd me 0f sl@very,hate_speech,0,0,0.0,0.6106454528000563,1,B,1,310,10,1,1,1,2,1,0
89042,AP-10882,white people doing weird shit black people being criminals stereotypes they exist for a reason,white people doing weird shit black people being criminals stereotypes they exist for a reason,general,1,2,0.9751969353555984,0.8586259550123319,1,B,0,202,26,0,0,0,0,1,1
89061,AP-10883,you find it offensive i find it funny.. that's why i'm happier than you,you find it offensive i find it funny.. that's why i'm happier than you,personal,0,0,0.0,0.6826039932365746,1,A,0,114,3,0,0,0,0,0,0
89102,AP-10884,my aunt gonna make you white devils pay for her grandmother owning slaves,my @unt g0nn@ m@ke y0u wh1te dev1ls p@y f0r her gr@ndm0ther 0wn1ng sl@ves,general,1,1,0.8,0.6487270679323158,1,A,1,86,10,1,0,1,1,0,1
89160,AP-10885,live your life every moment,live your life every moment,general,0,0,0.1215799541353335,0.546542289265229,2,B,0,362,14,0,0,0,0,0,0
89162,AP-10886,"""it's time for us to impeach this president"" ilhan omar should president trump be impeached?","""1t's t1me f0r us t0 1mpe@ch th1s pres1dent"" 1lh@n 0m@r sh0uld pres1dent trump be 1mpe@ched?",political,0,0,0.0,0.8225899103618945,1,B,1,243,23,0,0,0,0,0,0
89170,AP-10887,canadian border jumper detained by american patriot,c@n@d1@n b0rder jumper det@1ned by @mer1c@n p@tr10t,general,0,0,0.0,0.8470384329004332,1,A,1,146,5,1,2,1,0,0,0
89407,AP-10888,puts on sunblock doesn't protect from harmful rays,puts on sunblock doesn't protect from harmful rays,general,0,0,0.0,0.5998811732787415,1,B,0,22,29,1,1,1,0,0,0
89475,AP-10889,when you're not fit but you know you're still majestic af,when you're not fit but you know you're still majestic af,humor,0,0,0.0206601235056753,0.7101376583645496,1,B,0,280,19,0,0,0,0,0,0
89573,AP-10890,you! out of the gene pool now,you! out of the gene pool now,general,0,0,0.0,0.9977827622782276,1,B,0,234,21,0,0,0,0,0,0
89574,AP-10891,i'm cute,1'm cute,personal,0,0,0.0,0.9895151675080736,2,A,1,341,10,0,0,0,0,0,0
89603,AP-10892,when you've had a long day but you need to but geroceries,when you've had a long day but you need to but geroceries,humor,0,0,0.0814315552661194,0.8428386868017751,1,A,0,195,5,0,0,0,0,0,0
89610,AP-10893,elon musk presents infinite energy source,el0n musk presents 1nf1n1te energy s0urce,general,1,1,0.8,0.5089633464025658,1,B,1,328,8,0,0,0,1,0,1
89740,AP-10894,africa 100 years ago africa today + aids,@fr1c@ 100 ye@rs @g0 @fr1c@ t0d@y + @1ds,general,1,1,0.7925439748575542,0.6503562640304418,0,A,1,240,17,0,0,0,2,1,1
89762,AP-10895,that blackened chicken was so dry it reminded me of your mother,th@t bl@ckened ch1cken w@s s0 dry 1t rem1nded me 0f y0ur m0ther,general,0,0,0.0,0.94684400504039,0,A,1,482,2,0,0,0,0,0,0
90146,AP-10896,all races are equal,@ll r@ces @re equ@l,general,0,0,0.0,0.5584114007002239,2,B,1,104,6,0,0,0,0,0,0
90165,AP-10897,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',news_info,0,0,0.0940304724399864,0.8872891136249805,1,A,0,294,28,0,0,0,0,0,0
90278,AP-10898,when your fifth wife eats grass from another guys hand,when your fifth wife eats grass from another guys hand,general,1,2,1.0,0.974206596342346,0,A,0,21,26,0,0,0,2,0,1
90471,AP-10899,"relax mexicans you are rapists, drug lords and criminals","rel@x mex1c@ns y0u @re r@p1sts, drug l0rds @nd cr1m1n@ls",general,0,0,0.0,0.5943660343392996,2,A,1,175,5,0,0,0,1,1,0
90481,AP-10900,"dear girls, before you call a guy ugly, just remember he does not wear make up","dear girls, before you call a guy ugly, just remember he does not wear make up",general,0,0,0.0034935599128738,0.8154335507340225,2,A,0,410,21,0,0,0,0,0,0
90582,AP-10901,worst pijama party ever,worst pijama party ever,general,0,0,0.0,0.638391503004015,1,B,0,138,20,1,2,1,0,0,0
90583,AP-10902,we can kill as many as we want and your stupid government keeps bringing us in,we c@n k1ll @s m@ny @s we w@nt @nd y0ur stup1d g0vernment keeps br1ng1ng us 1n,threat,1,1,0.7561877962991175,0.6288848343263171,1,B,1,228,9,0,0,0,1,0,1
90786,AP-10903,"so, where did you get all of this gold elizabeth? i stole it from africa!!!","s0, where d1d y0u get @ll 0f th1s g0ld el1z@beth? 1 st0le 1t fr0m @fr1c@!!!",general,1,2,0.8,0.7310508739547308,0,B,1,196,8,0,0,0,2,0,1
91268,AP-10904,can afford to travel from romania to london still picks your pocket,can afford to travel from romania to london still picks your pocket,general,0,0,0.0,0.8159546644380091,0,A,0,387,25,0,0,0,2,1,0
91283,AP-10905,we want sharia law !! well.... go home,we w@nt sh@r1@ l@w !! well.... g0 h0me,political,0,0,0.0,0.6704594985368038,1,A,1,112,8,0,0,0,0,0,0
91375,AP-10906,bank took your house? that must be tough,bank took your house? that must be tough,general,0,0,0.0683122729849616,0.5630520689560737,1,A,0,264,9,0,0,0,1,1,0
91423,AP-10907,"jesus, how come no one likes me? because you're black. now, go away, little niglet","jesus, how come no one likes me? because you're black. now, go away, little niglet",hate_speech,1,2,1.0,0.8734668986917697,0,B,0,444,11,0,0,0,2,0,1
91547,AP-10908,cheers to all the people who can change their minds when presented with information that contradicts their beliefs,cheers to all the people who can change their minds when presented with information that contradicts their beliefs,news_info,0,0,0.0,0.7453624735116264,1,A,0,210,19,1,1,1,0,0,0
91562,AP-10909,meanwhile at the isis strip club,meanwhile at the isis strip club,political,0,0,0.0879381658932234,0.8399484071138019,2,B,0,39,27,0,0,0,1,1,0
91704,AP-10910,when you finger a girl from auschwitz,when y0u f1nger @ g1rl fr0m @uschw1tz,hate_speech,1,2,0.8,0.9952848484322148,1,B,1,96,21,0,0,0,0,1,1
91708,AP-10911,when mohamed puts it inside,when mohamed puts it inside,general,0,0,0.0,0.6501526296888012,1,B,0,430,23,0,0,0,2,1,0
91738,AP-10912,i'm just gon sit here & mind my business,i'm just gon sit here & mind my business,personal,0,0,0.031322695413484,0.5807646526500443,2,A,0,407,23,0,0,0,0,0,0
91754,AP-10913,when you finally buy a dishwasher this works a lot better than a sponge,when y0u f1n@lly buy @ d1shw@sher th1s w0rks @ l0t better th@n @ sp0nge,humor,0,0,0.0,0.6308461308295898,1,B,1,186,7,0,0,0,0,0,0
92016,AP-10914,get ready for your future white folks.. nuclear fire & eternal slavery!,get ready for your future white folks.. nuclear fire & eternal slavery!,hate_speech,1,1,0.9623004624815144,0.652381772462157,2,A,0,365,14,0,0,0,1,0,1
92075,AP-10915,we need problem solvers not racist and religious bigots in office,we need problem solvers not racist and religious bigots in office,hate_speech,0,0,0.1227388272187681,0.6853154363215223,0,A,0,131,6,0,0,0,2,1,0
92081,AP-10916,this is a snakes mouth it all makes fucking sense now,th1s 1s @ sn@kes m0uth 1t @ll m@kes fuck1ng sense n0w,sexual,0,0,0.0,0.5095658109408812,0,A,1,213,23,1,2,1,2,1,0
92146,AP-10917,without the wall copied to clipboard this is what we get!,w1th0ut the w@ll c0p1ed t0 cl1pb0@rd th1s 1s wh@t we get!,general,0,0,0.0,0.9645345965488858,2,A,1,454,27,1,2,1,0,0,0
92157,AP-10918,when you are that ugly you don't have a choice,when you are that ugly you don't have a choice,humor,0,0,0.0920505667790964,0.94796332384042,2,B,0,168,8,0,0,0,1,1,0
92185,AP-10919,running tired of bitches from the dick? i give you the clamp that bitch down 3000,runn1ng t1red 0f b1tches fr0m the d1ck? 1 g1ve y0u the cl@mp th@t b1tch d0wn 3000,sexual,0,0,0.0,0.5502728445742413,0,B,1,215,14,0,0,0,0,0,0
92314,AP-10920,the difference between you and hitler at least hitler could use an oven,the difference between you and hitler at least hitler could use an oven,general,1,2,0.967167025380768,0.7141542210763332,2,A,0,62,12,2,2,2,0,1,1
92417,AP-10921,hoes be like why can't i find a good man,h0es be l1ke why c@n't 1 f1nd @ g00d m@n,general,0,0,0.0,0.8026207952055322,0,B,1,362,21,0,0,0,0,0,0
92436,AP-10922,even if you cut your penis you will never be a woman,even if you cut your penis you will never be a woman,sexual,1,1,1.0,0.696371477680906,2,A,0,421,13,0,0,0,1,0,1
92450,AP-10923,to bad i don't speak peasant .!,t0 b@d 1 d0n't spe@k pe@s@nt .!,general,0,0,0.0,0.9232880059842108,1,B,1,182,25,0,0,0,1,1,0
92453,AP-10924,when your boss volunteers you for the next suicide bombing,when y0ur b0ss v0lunteers y0u f0r the next su1c1de b0mb1ng,general,0,0,0.0,0.9544683306799366,1,B,1,316,25,0,0,0,1,1,0
92467,AP-10925,"musslamic democrat ilhan omar, has threatened members of congress she's told several republicans that she'll send them ""shawarma"" to ""give them a taste of her culture"" share to say arrest her now!","mussl@m1c dem0cr@t 1lh@n 0m@r, h@s thre@tened members 0f c0ngress she's t0ld sever@l republ1c@ns th@t she'll send them ""sh@w@rm@"" t0 ""g1ve them @ t@ste 0f her culture"" sh@re t0 s@y @rrest her n0w!",political,0,0,0.0,0.9074571048367372,2,A,1,332,13,0,0,0,1,1,0
92478,AP-10926,this is what happens when you actually go fuck yourself,this is what happens when you actually go fuck yourself,sexual,0,0,0.0,0.7445795727386746,0,B,0,161,5,0,0,0,0,0,0
92514,AP-10927,this toaster is on fire,th1s t0@ster 1s 0n f1re,general,0,0,0.0,0.7155956338128289,2,B,1,244,19,0,0,0,1,1,0
92546,AP-10928,extremist are brain washing the children,extremist are brain washing the children,political,0,0,0.0237671042281874,0.8208407943824494,1,B,0,465,17,0,0,0,0,0,0
92608,AP-10929,says he alone is tough enough to defeat isis still too chickenshit to release his tax returns,says he alone is tough enough to defeat isis still too chickenshit to release his tax returns,political,0,0,0.0,0.6583414454680374,1,B,0,271,11,1,2,1,0,0,0
92670,AP-10930,"scared you today, didn't i?","sc@red y0u t0d@y, d1dn't 1?",general,0,0,0.0,0.814450116375647,2,A,1,480,27,0,0,0,0,0,0
92741,AP-10931,"wait, mohammad come back!! i didn't mean to laugh, really size doesh't matter to me lol","wait, mohammad come back!! i didn't mean to laugh, really size doesh't matter to me lol",humor,0,0,0.1751132662394637,0.5136886497182649,1,B,0,372,14,2,1,2,2,1,0
92867,AP-10932,great minds think alike,great minds think alike,general,0,0,0.0,0.9060766179330826,2,B,0,479,6,0,0,0,0,0,0
92874,AP-10933,so..convert to islam or die?  i say fuck it..let's roll,so..convert to islam or die?  i say fuck it..let's roll,sexual,1,2,1.0,0.8077026682299322,2,B,0,450,4,0,0,0,1,1,1
93068,AP-10934,"""hi. i'm the electrician. i'm here to remove your shorts, and check your box.""","""h1. 1'm the electr1c1@n. 1'm here t0 rem0ve y0ur sh0rts, @nd check y0ur b0x.""",personal,0,0,0.0,0.8310894541320034,2,B,1,89,27,1,2,1,0,0,0
93072,AP-10935,"black people black people ""why would white america do this?""","black people black people ""why would white america do this?""",general,1,2,1.0,0.7989688762587143,0,B,0,246,11,0,0,0,2,0,1
93076,AP-10936,should i call a plumber or a electrician?,sh0uld 1 c@ll @ plumber 0r @ electr1c1@n?,general,0,0,0.0,0.7741103143476744,1,B,1,201,27,0,0,0,2,1,0
93086,AP-10937,sweden 2050 the muslim and african hordes execute the last real swede,sweden 2050 the muslim and african hordes execute the last real swede,threat,1,1,1.0,0.6074128501743228,2,B,0,193,24,0,0,0,0,1,1
93147,AP-10938,replaced kitty litter with pop rocks,replaced kitty litter with pop rocks,general,0,0,0.0547452449087541,0.7177842045914339,2,B,0,112,29,0,0,0,0,0,0
93216,AP-10939,when you have flashbacks from wwii,when y0u h@ve fl@shb@cks fr0m ww11,humor,0,0,0.0,0.5026969125434132,2,A,1,471,6,0,0,0,2,1,0
93260,AP-10940,when she smiles at you from a distance,when she smiles at you from a distance,general,0,0,0.1682310569587878,0.6919363510718852,0,B,0,272,6,0,0,0,0,0,0
93275,AP-10941,i'm this pretty because both my parents are white,i'm this pretty because both my parents are white,personal,0,0,0.0043175829871124,0.945776951139991,1,B,0,291,22,0,0,0,0,0,0
93410,AP-10942,i made a website for orphans it doesn't have a home page,i made a website for orphans it doesn't have a home page,general,0,0,0.0,0.7666813855461452,2,A,0,111,22,0,0,0,0,0,0
93521,AP-10943,ever notice that christians are bad drivers,ever n0t1ce th@t chr1st1@ns @re b@d dr1vers,general,1,2,0.8,0.9921561070991768,0,B,1,448,29,0,0,0,2,0,1
93547,AP-10944,d.j. osama spin laden droppin' beats like the twin towers,d.j. 0s@m@ sp1n l@den dr0pp1n' be@ts l1ke the tw1n t0wers,general,1,1,0.8,0.6186553981190794,0,A,1,335,18,0,0,0,0,1,1
93568,AP-10945,i'm so fucking gay i can't even think straight,i'm so fucking gay i can't even think straight,sexual,1,2,0.9134755481285678,0.7130618147595833,2,B,0,194,2,0,0,0,0,1,1
93614,AP-10946,"i'm sorry i left the seat up, it won't happen again","i'm sorry i left the seat up, it won't happen again",personal,0,0,0.011756535431685,0.670965927595017,0,A,0,402,17,0,0,0,1,1,0
93650,AP-10947,i got kicked out of hogwarts for using black magic,1 g0t k1cked 0ut 0f h0gw@rts f0r us1ng bl@ck m@g1c,general,0,0,0.0,0.6134518529123587,1,A,1,88,27,0,0,0,2,1,0
93658,AP-10948,i like offending people because i think people who get offended should be offended,i like offending people because i think people who get offended should be offended,personal,0,0,0.0,0.742349469982555,0,B,0,483,21,0,0,0,0,0,0
93671,AP-10949,no. no man. shit no man. i believe you get your ass kicked saying some sumthin like that man,n0. n0 m@n. sh1t n0 m@n. 1 bel1eve y0u get y0ur @ss k1cked s@y1ng s0me sumth1n l1ke th@t m@n,personal,0,0,0.1421314981969974,0.5920980808239407,2,A,1,302,23,1,1,1,0,0,0
93741,AP-10950,stop being a bitch,stop being a bitch,general,0,0,0.067271911945631,0.8627863043918078,2,B,0,386,20,0,0,0,1,1,0
93826,AP-10951,"my wife asked me where i'd like to be buried apparently, ""balls deep in your sister"" wasn't the answer she was expecting","my w1fe @sked me where 1'd l1ke t0 be bur1ed @pp@rently, ""b@lls deep 1n y0ur s1ster"" w@sn't the @nswer she w@s expect1ng",general,0,0,0.0,0.762933615213977,2,B,1,436,29,1,0,1,0,0,0
94062,AP-10952,the look after you told your mom you cleaned your room,the look after you told your mom you cleaned your room,general,0,0,0.0881087304986187,0.920626843176516,1,A,0,312,23,1,0,1,0,0,0
94351,AP-10953,hmmm minyoda i am beat women i must,hmmm m1ny0d@ 1 @m be@t w0men 1 must,personal,1,1,0.8,0.6956561229508932,0,B,1,172,16,0,0,0,1,0,1
94360,AP-10954,how to get a black guy to see his baby,h0w t0 get @ bl@ck guy t0 see h1s b@by,general,1,2,0.8,0.715130950734677,0,B,1,29,8,0,0,0,0,1,1
94361,AP-10955,when you can't wait for them to cut the cake,when y0u c@n't w@1t f0r them t0 cut the c@ke,humor,0,0,0.0,0.738403659646162,1,A,1,36,20,0,0,0,1,1,0
94378,AP-10956,save them from death,s@ve them fr0m de@th,general,0,0,0.0,0.9957517190608364,1,B,1,122,26,1,0,1,1,1,0
94617,AP-10957,burning things that don't mean anything to you,burning things that don't mean anything to you,general,0,0,0.0,0.5115500571252698,1,A,0,125,3,0,0,0,2,1,0
94678,AP-10958,no one: steven hawking,n0 0ne: steven h@wk1ng,general,0,0,0.0,0.5530420843364057,2,B,1,482,15,0,0,0,2,1,0
94710,AP-10959,"what do you mean by: ""you're a hero ...and you have to leave.""? come on dude, let me in. nigger","what do you mean by: ""you're a hero ...and you have to leave.""? come on dude, let me in. nigger",hate_speech,1,1,1.0,0.5765957326081133,1,B,0,296,15,1,0,1,1,0,1
94721,AP-10960,never forget the holocaust,never forget the holocaust,hate_speech,0,0,0.0907223612543376,0.9674836444190228,2,A,0,309,24,0,0,0,0,0,0
94823,AP-10961,obama voters,0b@m@ v0ters,political,0,0,0.0,0.9552575682189296,1,A,1,400,1,0,0,0,0,0,0
94850,AP-10962,meanwhile at the isis strip club,me@nwh1le @t the 1s1s str1p club,political,0,0,0.0,0.6822987690589213,0,B,1,316,11,0,0,0,2,1,0
